001460244363600000047	000460244363600000378
001460244363600000047	000460244363600000369
001460244363600000047	000460244363610000377
001460244363600000047	000460244363610000395
001460244363600000047	000460244363600000341
001460244363600000047	000460244363610000359
001460244363600000047	000460244363610000331
001460244363600000047	000460244363610000322
001460244363600000047	000460244363600000350
001460244363600000047	000460244363610000368
001460244363600000047	000460244363600000332
001460244363600000047	000460244363610000340
001460244363600000047	000460244363610000289
001460244363600000047	000460244363610000304
001460244363600000047	000460244363610000313
001460244363600000047	000460244363600000323
001460244363600000047	000460244363600000314
001460244363600000047	000460244363600000305
001460244363600000047	000460244363600000299
001460244363600000047	000460244363600000280
001460244363600000047	000460244363610000298
001460244363600000056	000460244363600001003
001460244363600000056	000460244363600001012
001460244363600000056	000460244363600001021
001460244363600000056	000460244363600001030
001460244363600000056	000460244363600001049
001460244363600000056	000460244363600001058
001460244363600000056	000460244363600001067
001460244363600000056	000460244363600001076
001460244363600000056	000460244363600001085
001460244363600000056	000460244363600001094
001460244363600000056	000460244363600001100
001460244363600000056	000460244363600001119
001460244363600000056	000460244363610001181
001460244363600000056	000460244363600001128
001460244363600000056	000460244363610001190
001460244363600000056	000460244363610001215
001460244363600000056	000460244363600001137
001460244363600000056	000460244363600001146
001460244363600000056	000460244363610001206
001460244363600000056	000460244363600001155
001460244363600000056	000460244363610001224
001460244363600000056	000460244363600001164
001460244363600000056	000460244363610001233
001460244363600000056	000460244363600001173
001460244363600000056	000460244363610001242
001460244363600000056	000460244363600001182
001460244363600000056	000460244363600001191
001460244363600000056	000460244363600001207
001460244363600000056	000460244363600001216
001460244363600000056	000460244363600001225
001460244363600000056	000460244363600001234
001460244363600000056	000460244363600001243
001460244363600000056	000460244363610001303
001460244363600000056	000460244363610001288
001460244363600000056	000460244363610001297
001460244363600000056	000460244363600001252
001460244363600000056	000460244363600001261
001460244363600000056	000460244363610001279
001460244363600000056	000460244363600001270
001460244363600000056	000460244363610001251
001460244363600000056	000460244363610001260
001460244363600000056	000460244363610001312
001460244363600000056	000460244363600001289
001460244363600000056	000460244363610001321
001460244363600000056	000460244363610001330
001460244363600000056	000460244363600001298
001460244363600000056	000460244363610001349
001460244363600000056	000460244363600001304
001460244363600000056	000460244363600001313
001460244363600000056	000460244363610001358
001460244363600000056	000460244363600001322
001460244363600000056	000460244363600001331
001460244363600000056	000460244363600001340
001460244363600000056	000460244363600001359
001460244363600000065	000460244363600001368
001460244363600000065	000460244363600001377
001460244363600000065	000460244363610001367
001460244363600000065	000460244363610001376
001460244363600000065	000460244363610001385
001460244363600000065	000460244363600001386
001460244363600000065	000460244363600001395
001460244363600000065	000460244363600001401
001460244363600000065	000460244363600001410
001460244363600000065	000460244363610001394
